unix_ts	node	sender	frame_seqn	seqn
1580926516.217	62	1806	150	406
1580926516.222	62	1806	151	407
1580926516.226	62	1806	152	408
1580926516.232	62	1806	153	409
1580926516.236	62	1806	154	410
1580926516.24	62	1806	155	411
1580926516.246	62	1806	156	412
1580926516.25	62	1806	157	413
1580926516.253	62	1806	158	414
1580926516.26	62	1806	159	415
1580926516.262	62	1806	160	416
1580926516.269	62	1806	161	417
1580926516.274	62	1806	162	418
1580926516.279	62	1806	163	419
1580926516.283	62	1806	164	420
1580926516.289	62	1806	165	421
1580926516.292	62	1806	166	422
1580926516.298	62	1806	167	423
1580926516.305	62	1806	168	424
1580926516.307	62	1806	169	425
1580926516.314	62	1806	170	426
1580926516.32	62	1806	171	427
1580926516.322	62	1806	172	428
1580926516.332	62	1806	173	429
1580926516.334	62	1806	174	430
1580926516.337	62	1806	175	431
1580926516.343	62	1806	176	432
1580926516.357	62	1806	177	433
1580926516.361	62	1806	178	434
1580926516.364	62	1806	179	435
1580926516.368	62	1806	180	436
1580926516.371	62	1806	181	437
1580926516.376	62	1806	182	438
1580926516.38	62	1806	183	439
1580926516.383	62	1806	184	440
1580926516.388	62	1806	185	441
1580926516.395	62	1806	186	442
1580926516.398	62	1806	187	443
1580926516.403	62	1806	188	444
1580926516.409	62	1806	189	445
1580926516.412	62	1806	190	446
1580926516.423	62	1806	191	447
1580926516.426	62	1806	192	448
1580926516.429	62	1806	193	449
1580926516.435	62	1806	194	450
1580926516.44	62	1806	195	451
1580926516.442	62	1806	196	452
1580926516.448	62	1806	197	453
1580926516.456	62	1806	198	454
1580926516.457	62	1806	199	455
1580926516.464	62	1806	200	456
1580926516.468	62	1806	201	457
1580926516.473	62	1806	202	458
1580926516.477	62	1806	203	459
1580926516.485	62	1806	204	460
1580926516.487	62	1806	205	461
1580926516.493	62	1806	206	462
1580926516.5	62	1806	207	463
1580926516.502	62	1806	208	464
1580926516.509	62	1806	209	465
1580926516.516	62	1806	210	466
1580926516.517	62	1806	211	467
1580926516.525	62	1806	212	468
1580926516.53	62	1806	213	469
1580926516.533	62	1806	214	470
1580926516.538	62	1806	215	471
1580926516.545	62	1806	216	472
1580926516.547	62	1806	217	473
1580926516.554	62	1806	218	474
1580926516.559	62	1806	219	475
1580926516.562	62	1806	220	476
1580926516.569	62	1806	221	477
1580926516.574	62	1806	222	478
1580926516.578	62	1806	223	479
1580926516.583	62	1806	224	480
1580926516.59	62	1806	225	481
1580926516.592	62	1806	226	482
1580926516.604	62	1806	227	483
1580926516.607	62	1806	228	484
1580926516.608	62	1806	229	485
1580926516.613	62	1806	230	486
1580926516.618	62	1806	231	487
1580926516.622	62	1806	232	488
1580926516.627	62	1806	233	489
1580926516.634	62	1806	234	490
1580926516.636	62	1806	235	491
1580926516.643	62	1806	236	492
1580926516.649	62	1806	237	493
1580926516.652	62	1806	238	494
1580926516.658	62	1806	239	495
1580926516.665	62	1806	240	496
1580926516.667	62	1806	241	497
1580926516.674	62	1806	242	498
1580926516.679	62	1806	243	499
1580926518.187	63	ca3a	144	400
1580926518.191	63	ca3a	145	401
1580926518.198	63	ca3a	146	402
1580926518.2	63	ca3a	147	403
1580926518.208	63	ca3a	148	404
1580926518.215	63	ca3a	149	405
1580926518.216	63	ca3a	150	406
1580926518.223	63	ca3a	151	407
1580926518.243	63	ca3a	152	408
1580926518.244	63	ca3a	153	409
1580926518.244	63	ca3a	154	410
1580926518.244	63	ca3a	155	411
1580926518.253	63	ca3a	156	412
1580926518.253	63	ca3a	157	413
1580926518.26	63	ca3a	158	414
1580926518.261	63	ca3a	159	415
1580926518.268	63	ca3a	160	416
1580926518.275	63	ca3a	161	417
1580926518.276	63	ca3a	162	418
1580926518.284	63	ca3a	163	419
1580926518.288	63	ca3a	164	420
1580926518.293	63	ca3a	165	421
1580926518.297	63	ca3a	166	422
1580926518.304	63	ca3a	167	423
1580926518.305	63	ca3a	168	424
1580926518.312	63	ca3a	169	425
1580926518.319	63	ca3a	170	426
1580926518.321	63	ca3a	171	427
1580926518.327	63	ca3a	172	428
1580926518.333	63	ca3a	173	429
1580926518.336	63	ca3a	174	430
1580926518.344	63	ca3a	175	431
1580926518.356	63	ca3a	176	432
1580926518.361	63	ca3a	177	433
1580926518.366	63	ca3a	178	434
1580926518.372	63	ca3a	179	435
1580926518.372	63	ca3a	180	436
1580926518.377	63	ca3a	181	437
1580926518.381	63	ca3a	182	438
1580926518.386	63	ca3a	183	439
1580926518.391	63	ca3a	184	440
1580926518.395	63	ca3a	185	441
1580926518.399	63	ca3a	186	442
1580926518.406	63	ca3a	187	443
1580926518.41	63	ca3a	188	444
1580926518.412	63	ca3a	189	445
1580926518.42	63	ca3a	190	446
1580926518.426	63	ca3a	191	447
1580926518.43	63	ca3a	192	448
1580926518.435	63	ca3a	193	449
1580926518.438	63	ca3a	194	450
1580926518.442	63	ca3a	195	451
1580926518.447	63	ca3a	196	452
1580926518.455	63	ca3a	197	453
1580926518.456	63	ca3a	198	454
1580926518.464	63	ca3a	199	455
1580926518.469	63	ca3a	200	456
1580926518.471	63	ca3a	201	457
1580926518.477	63	ca3a	202	458
1580926518.483	63	ca3a	203	459
1580926518.486	63	ca3a	204	460
1580926518.491	63	ca3a	205	461
1580926518.498	63	ca3a	206	462
1580926518.501	63	ca3a	207	463
1580926518.508	63	ca3a	208	464
1580926518.514	63	ca3a	209	465
1580926518.516	63	ca3a	210	466
1580926518.523	63	ca3a	211	467
1580926518.53	63	ca3a	212	468
1580926518.531	63	ca3a	213	469
1580926518.54	63	ca3a	214	470
1580926518.543	63	ca3a	215	471
1580926518.548	63	ca3a	216	472
1580926518.552	63	ca3a	217	473
1580926518.56	63	ca3a	218	474
1580926518.561	63	ca3a	219	475
1580926518.568	63	ca3a	220	476
1580926518.574	63	ca3a	221	477
1580926518.576	63	ca3a	222	478
1580926518.583	63	ca3a	223	479
1580926518.588	63	ca3a	224	480
1580926518.591	63	ca3a	225	481
1580926518.603	63	ca3a	226	482
1580926518.605	63	ca3a	227	483
1580926518.607	63	ca3a	228	484
1580926518.612	63	ca3a	229	485
1580926518.618	63	ca3a	230	486
1580926518.621	63	ca3a	231	487
1580926518.627	63	ca3a	232	488
1580926518.633	63	ca3a	233	489
1580926518.636	63	ca3a	234	490
1580926518.641	63	ca3a	235	491
1580926518.647	63	ca3a	236	492
1580926518.65	63	ca3a	237	493
1580926518.657	63	ca3a	238	494
1580926518.663	63	ca3a	239	495
1580926518.666	63	ca3a	240	496
1580926518.672	63	ca3a	241	497
1580926518.679	63	ca3a	242	498
1580926518.681	63	ca3a	243	499
1580926520.19	64	0c8b	144	400
1580926520.197	64	0c8b	145	401
1580926520.201	64	0c8b	146	402
1580926520.206	64	0c8b	147	403
1580926520.213	64	0c8b	148	404
1580926520.214	64	0c8b	149	405
1580926520.223	64	0c8b	150	406
1580926520.227	64	0c8b	151	407
1580926520.23	64	0c8b	152	408
1580926520.235	64	0c8b	153	409
1580926520.243	64	0c8b	154	410
1580926520.245	64	0c8b	155	411
1580926520.251	64	0c8b	156	412
1580926520.257	64	0c8b	157	413
1580926520.259	64	0c8b	158	414
1580926520.267	64	0c8b	159	415
1580926520.272	64	0c8b	160	416
1580926520.275	64	0c8b	161	417
1580926520.283	64	0c8b	162	418
1580926520.288	64	0c8b	163	419
1580926520.29	64	0c8b	164	420
1580926520.298	64	0c8b	165	421
1580926520.304	64	0c8b	166	422
1580926520.308	64	0c8b	167	423
1580926520.311	64	0c8b	168	424
1580926520.317	64	0c8b	169	425
1580926520.32	64	0c8b	170	426
1580926520.325	64	0c8b	171	427
1580926520.333	64	0c8b	172	428
1580926520.335	64	0c8b	173	429
1580926520.342	64	0c8b	174	430
1580926520.356	64	0c8b	175	431
1580926520.362	64	0c8b	176	432
1580926520.362	64	0c8b	177	433
1580926520.37	64	0c8b	178	434
1580926520.377	64	0c8b	179	435
1580926520.384	64	0c8b	180	436
1580926520.384	64	0c8b	181	437
1580926520.389	64	0c8b	182	438
1580926520.395	64	0c8b	183	439
1580926520.4	64	0c8b	184	440
1580926520.401	64	0c8b	185	441
1580926520.409	64	0c8b	186	442
1580926520.414	64	0c8b	187	443
1580926520.414	64	0c8b	188	444
1580926520.419	64	0c8b	189	445
1580926520.424	64	0c8b	190	446
1580926520.429	64	0c8b	191	447
1580926520.433	64	0c8b	192	448
1580926520.44	64	0c8b	193	449
1580926520.445	64	0c8b	194	450
1580926520.449	64	0c8b	195	451
1580926520.459	64	0c8b	196	452
1580926520.464	64	0c8b	197	453
1580926520.469	64	0c8b	198	454
1580926520.479	64	0c8b	199	455
1580926520.479	64	0c8b	200	456
1580926520.487	64	0c8b	201	457
1580926520.493	64	0c8b	202	458
1580926520.493	64	0c8b	203	459
1580926520.499	64	0c8b	204	460
1580926520.504	64	0c8b	205	461
1580926520.505	64	0c8b	206	462
1580926520.51	64	0c8b	207	463
1580926520.515	64	0c8b	208	464
1580926520.52	64	0c8b	209	465
1580926520.524	64	0c8b	210	466
1580926520.529	64	0c8b	211	467
1580926520.532	64	0c8b	212	468
1580926520.536	64	0c8b	213	469
1580926520.545	64	0c8b	214	470
1580926520.547	64	0c8b	215	471
1580926520.553	64	0c8b	216	472
1580926520.559	64	0c8b	217	473
1580926520.559	64	0c8b	218	474
1580926520.566	64	0c8b	219	475
1580926520.571	64	0c8b	220	476
1580926520.575	64	0c8b	221	477
1580926520.579	64	0c8b	222	478
1580926520.587	64	0c8b	223	479
1580926520.589	64	0c8b	224	480
1580926520.604	64	0c8b	225	481
1580926520.607	64	0c8b	226	482
1580926520.607	64	0c8b	227	483
1580926520.611	64	0c8b	228	484
1580926520.616	64	0c8b	229	485
1580926520.619	64	0c8b	230	486
1580926520.624	64	0c8b	231	487
1580926520.631	64	0c8b	232	488
1580926520.633	64	0c8b	233	489
1580926520.64	64	0c8b	234	490
1580926520.647	64	0c8b	235	491
1580926520.649	64	0c8b	236	492
1580926520.655	64	0c8b	237	493
1580926520.662	64	0c8b	238	494
1580926520.664	64	0c8b	239	495
1580926520.67	64	0c8b	240	496
1580926520.676	64	0c8b	241	497
1580926520.68	64	0c8b	242	498
1580926520.684	64	0c8b	243	499
1580926522.196	65	5100	144	400
1580926522.197	65	5100	145	401
1580926522.204	65	5100	146	402
1580926522.211	65	5100	147	403
1580926522.212	65	5100	148	404
1580926522.22	65	5100	149	405
1580926522.225	65	5100	150	406
1580926522.228	65	5100	151	407
1580926522.234	65	5100	152	408
1580926522.24	65	5100	153	409
1580926522.242	65	5100	154	410
1580926522.249	65	5100	155	411
1580926522.256	65	5100	156	412
1580926522.257	65	5100	157	413
1580926522.264	65	5100	158	414
1580926522.269	65	5100	159	415
1580926522.273	65	5100	160	416
1580926522.278	65	5100	161	417
1580926522.284	65	5100	162	418
1580926522.287	65	5100	163	419
1580926522.293	65	5100	164	420
1580926522.3	65	5100	165	421
1580926522.302	65	5100	166	422
1580926522.31	65	5100	167	423
1580926522.316	65	5100	168	424
1580926522.318	65	5100	169	425
1580926522.325	65	5100	170	426
1580926522.329	65	5100	171	427
1580926522.333	65	5100	172	428
1580926522.338	65	5100	173	429
1580926522.345	65	5100	174	430
1580926522.354	65	5100	175	431
1580926522.357	65	5100	176	432
1580926522.361	65	5100	177	433
1580926522.365	65	5100	178	434
1580926522.37	65	5100	179	435
1580926522.375	65	5100	180	436
1580926522.379	65	5100	181	437
1580926522.383	65	5100	182	438
1580926522.39	65	5100	183	439
1580926522.392	65	5100	184	440
1580926522.398	65	5100	185	441
1580926522.405	65	5100	186	442
1580926522.408	65	5100	187	443
1580926522.414	65	5100	188	444
1580926522.419	65	5100	189	445
1580926522.423	65	5100	190	446
1580926522.428	65	5100	191	447
1580926522.434	65	5100	192	448
1580926522.437	65	5100	193	449
1580926522.443	65	5100	194	450
1580926522.45	65	5100	195	451
1580926522.452	65	5100	196	452
1580926522.46	65	5100	197	453
1580926522.465	65	5100	198	454
1580926522.468	65	5100	199	455
1580926522.475	65	5100	200	456
1580926522.479	65	5100	201	457
1580926522.483	65	5100	202	458
1580926522.488	65	5100	203	459
1580926522.495	65	5100	204	460
1580926522.497	65	5100	205	461
1580926522.505	65	5100	206	462
1580926522.511	65	5100	207	463
1580926522.513	65	5100	208	464
1580926522.519	65	5100	209	465
1580926522.525	65	5100	210	466
1580926522.528	65	5100	211	467
1580926522.533	65	5100	212	468
1580926522.54	65	5100	213	469
1580926522.542	65	5100	214	470
1580926522.549	65	5100	215	471
1580926522.555	65	5100	216	472
1580926522.557	65	5100	217	473
1580926522.565	65	5100	218	474
1580926522.569	65	5100	219	475
1580926522.573	65	5100	220	476
1580926522.578	65	5100	221	477
1580926522.584	65	5100	222	478
1580926522.587	65	5100	223	479
1580926522.594	65	5100	224	480
1580926522.606	65	5100	225	481
1580926522.611	65	5100	226	482
1580926522.614	65	5100	227	483
1580926522.618	65	5100	228	484
1580926522.622	65	5100	229	485
1580926522.625	65	5100	230	486
1580926522.629	65	5100	231	487
1580926522.634	65	5100	232	488
1580926522.638	65	5100	233	489
1580926522.645	65	5100	234	490
1580926522.647	65	5100	235	491
1580926522.654	65	5100	236	492
1580926522.661	65	5100	237	493
1580926522.663	65	5100	238	494
1580926522.67	65	5100	239	495
1580926522.675	65	5100	240	496
1580926522.681	65	5100	241	497
1580926522.683	65	5100	242	498
1580926522.69	65	5100	243	499
1580926524.198	70	2e51	144	400
1580926524.205	70	2e51	145	401
1580926524.206	70	2e51	146	402
1580926524.213	70	2e51	147	403
1580926524.219	70	2e51	148	404
1580926524.221	70	2e51	149	405
1580926524.228	70	2e51	150	406
1580926524.233	70	2e51	151	407
1580926524.237	70	2e51	152	408
1580926524.243	70	2e51	153	409
1580926524.249	70	2e51	154	410
1580926524.25	70	2e51	155	411
1580926524.258	70	2e51	156	412
1580926524.264	70	2e51	157	413
1580926524.266	70	2e51	158	414
1580926524.273	70	2e51	159	415
1580926524.278	70	2e51	160	416
1580926524.282	70	2e51	161	417
1580926524.287	70	2e51	162	418
1580926524.293	70	2e51	163	419
1580926524.296	70	2e51	164	420
1580926524.302	70	2e51	165	421
1580926524.309	70	2e51	166	422
1580926524.311	70	2e51	167	423
1580926524.318	70	2e51	168	424
1580926524.324	70	2e51	169	425
1580926524.326	70	2e51	170	426
1580926524.332	70	2e51	171	427
1580926524.339	70	2e51	172	428
1580926524.34	70	2e51	173	429
1580926524.354	70	2e51	174	430
1580926524.357	70	2e51	175	431
1580926524.36	70	2e51	176	432
1580926524.362	70	2e51	177	433
1580926524.369	70	2e51	178	434
1580926524.371	70	2e51	179	435
1580926524.378	70	2e51	180	436
1580926524.383	70	2e51	181	437
1580926524.387	70	2e51	182	438
1580926524.392	70	2e51	183	439
1580926524.399	70	2e51	184	440
1580926524.4	70	2e51	185	441
1580926524.409	70	2e51	186	442
1580926524.414	70	2e51	187	443
1580926524.416	70	2e51	188	444
1580926524.423	70	2e51	189	445
1580926524.428	70	2e51	190	446
1580926524.431	70	2e51	191	447
1580926524.437	70	2e51	192	448
1580926524.443	70	2e51	193	449
1580926524.446	70	2e51	194	450
1580926524.452	70	2e51	195	451
1580926524.459	70	2e51	196	452
1580926524.461	70	2e51	197	453
1580926524.468	70	2e51	198	454
1580926524.473	70	2e51	199	455
1580926524.476	70	2e51	200	456
1580926524.482	70	2e51	201	457
1580926524.489	70	2e51	202	458
1580926524.49	70	2e51	203	459
1580926524.498	70	2e51	204	460
1580926524.504	70	2e51	205	461
1580926524.506	70	2e51	206	462
1580926524.513	70	2e51	207	463
1580926524.519	70	2e51	208	464
1580926524.521	70	2e51	209	465
1580926524.528	70	2e51	210	466
1580926524.533	70	2e51	211	467
1580926524.537	70	2e51	212	468
1580926524.542	70	2e51	213	469
1580926524.549	70	2e51	214	470
1580926524.55	70	2e51	215	471
1580926524.558	70	2e51	216	472
1580926524.564	70	2e51	217	473
1580926524.566	70	2e51	218	474
1580926524.573	70	2e51	219	475
1580926524.578	70	2e51	220	476
1580926524.582	70	2e51	221	477
1580926524.587	70	2e51	222	478
1580926524.594	70	2e51	223	479
1580926524.604	70	2e51	224	480
1580926524.607	70	2e51	225	481
1580926524.611	70	2e51	226	482
1580926524.614	70	2e51	227	483
1580926524.617	70	2e51	228	484
1580926524.623	70	2e51	229	485
1580926524.626	70	2e51	230	486
1580926524.632	70	2e51	231	487
1580926524.639	70	2e51	232	488
1580926524.64	70	2e51	233	489
1580926524.648	70	2e51	234	490
1580926524.655	70	2e51	235	491
1580926524.656	70	2e51	236	492
1580926524.664	70	2e51	237	493
1580926524.67	70	2e51	238	494
1580926524.671	70	2e51	239	495
1580926524.679	70	2e51	240	496
1580926524.684	70	2e51	241	497
1580926524.688	70	2e51	242	498
1580926524.694	70	2e51	243	499
1580926526.2	71	8a91	144	400
1580926526.205	71	8a91	145	401
1580926526.209	71	8a91	146	402
1580926526.215	71	8a91	147	403
1580926526.218	71	8a91	148	404
1580926526.224	71	8a91	149	405
1580926526.23	71	8a91	150	406
1580926526.233	71	8a91	151	407
1580926526.239	71	8a91	152	408
1580926526.244	71	8a91	153	409
1580926526.249	71	8a91	154	410
1580926526.253	71	8a91	155	411
1580926526.26	71	8a91	156	412
1580926526.262	71	8a91	157	413
1580926526.269	71	8a91	158	414
1580926526.275	71	8a91	159	415
1580926526.278	71	8a91	160	416
1580926526.284	71	8a91	161	417
1580926526.291	71	8a91	162	418
1580926526.293	71	8a91	163	419
1580926526.3	71	8a91	164	420
1580926526.305	71	8a91	165	421
1580926526.309	71	8a91	166	422
1580926526.314	71	8a91	167	423
1580926526.32	71	8a91	168	424
1580926526.323	71	8a91	169	425
1580926526.329	71	8a91	170	426
1580926526.335	71	8a91	171	427
1580926526.338	71	8a91	172	428
1580926526.345	71	8a91	173	429
1580926526.356	71	8a91	174	430
1580926526.359	71	8a91	175	431
1580926526.362	71	8a91	176	432
1580926526.366	71	8a91	177	433
1580926526.368	71	8a91	178	434
1580926526.375	71	8a91	179	435
1580926526.381	71	8a91	180	436
1580926526.383	71	8a91	181	437
1580926526.391	71	8a91	182	438
1580926526.395	71	8a91	183	439
1580926526.4	71	8a91	184	440
1580926526.403	71	8a91	185	441
1580926526.412	71	8a91	186	442
1580926526.412	71	8a91	187	443
1580926526.42	71	8a91	188	444
1580926526.426	71	8a91	189	445
1580926526.428	71	8a91	190	446
1580926526.434	71	8a91	191	447
1580926526.442	71	8a91	192	448
1580926526.444	71	8a91	193	449
1580926526.451	71	8a91	194	450
1580926526.455	71	8a91	195	451
1580926526.46	71	8a91	196	452
1580926526.464	71	8a91	197	453
1580926526.471	71	8a91	198	454
1580926526.473	71	8a91	199	455
1580926526.479	71	8a91	200	456
1580926526.486	71	8a91	201	457
1580926526.488	71	8a91	202	458
1580926526.496	71	8a91	203	459
1580926526.5	71	8a91	204	460
1580926526.504	71	8a91	205	461
1580926526.509	71	8a91	206	462
1580926526.515	71	8a91	207	463
1580926526.518	71	8a91	208	464
1580926526.524	71	8a91	209	465
1580926526.531	71	8a91	210	466
1580926526.533	71	8a91	211	467
1580926526.54	71	8a91	212	468
1580926526.544	71	8a91	213	469
1580926526.549	71	8a91	214	470
1580926526.554	71	8a91	215	471
1580926526.561	71	8a91	216	472
1580926526.562	71	8a91	217	473
1580926526.57	71	8a91	218	474
1580926526.576	71	8a91	219	475
1580926526.578	71	8a91	220	476
1580926526.584	71	8a91	221	477
1580926526.591	71	8a91	222	478
1580926526.594	71	8a91	223	479
1580926526.607	71	8a91	224	480
1580926526.611	71	8a91	225	481
1580926526.614	71	8a91	226	482
1580926526.617	71	8a91	227	483
1580926526.621	71	8a91	228	484
1580926526.623	71	8a91	229	485
1580926526.629	71	8a91	230	486
1580926526.636	71	8a91	231	487
1580926526.638	71	8a91	232	488
1580926526.646	71	8a91	233	489
1580926526.65	71	8a91	234	490
1580926526.654	71	8a91	235	491
1580926526.659	71	8a91	236	492
1580926526.666	71	8a91	237	493
1580926526.668	71	8a91	238	494
1580926526.674	71	8a91	239	495
1580926526.68	71	8a91	240	496
1580926526.683	71	8a91	241	497
1580926526.691	71	8a91	242	498
1580926526.694	71	8a91	243	499
1580926528.207	72	11a3	144	400
1580926528.211	72	11a3	145	401
1580926528.215	72	11a3	146	402
1580926528.223	72	11a3	147	403
1580926528.224	72	11a3	148	404
1580926528.232	72	11a3	149	405
1580926528.236	72	11a3	150	406
1580926528.24	72	11a3	151	407
1580926528.245	72	11a3	152	408
1580926528.251	72	11a3	153	409
1580926528.254	72	11a3	154	410
1580926528.26	72	11a3	155	411
1580926528.267	72	11a3	156	412
1580926528.27	72	11a3	157	413
1580926528.276	72	11a3	158	414
1580926528.283	72	11a3	159	415
1580926528.285	72	11a3	160	416
1580926528.292	72	11a3	161	417
1580926528.296	72	11a3	162	418
1580926528.3	72	11a3	163	419
1580926528.305	72	11a3	164	420
1580926528.311	72	11a3	165	421
1580926528.314	72	11a3	166	422
1580926528.321	72	11a3	167	423
1580926528.327	72	11a3	168	424
1580926528.33	72	11a3	169	425
1580926528.336	72	11a3	170	426
1580926528.341	72	11a3	171	427
1580926528.345	72	11a3	172	428
1580926528.354	72	11a3	173	429
1580926528.357	72	11a3	174	430
1580926528.36	72	11a3	175	431
1580926528.365	72	11a3	176	432
1580926528.379	72	11a3	177	433
1580926528.382	72	11a3	178	434
1580926528.384	72	11a3	179	435
1580926528.386	72	11a3	180	436
1580926528.39	72	11a3	181	437
1580926528.395	72	11a3	182	438
1580926528.401	72	11a3	183	439
1580926528.405	72	11a3	184	440
1580926528.41	72	11a3	185	441
1580926528.417	72	11a3	186	442
1580926528.423	72	11a3	187	443
1580926528.426	72	11a3	188	444
1580926528.433	72	11a3	189	445
1580926528.435	72	11a3	190	446
1580926528.443	72	11a3	191	447
1580926528.446	72	11a3	192	448
1580926528.45	72	11a3	193	449
1580926528.455	72	11a3	194	450
1580926528.461	72	11a3	195	451
1580926528.464	72	11a3	196	452
1580926528.471	72	11a3	197	453
1580926528.477	72	11a3	198	454
1580926528.48	72	11a3	199	455
1580926528.486	72	11a3	200	456
1580926528.491	72	11a3	201	457
1580926528.496	72	11a3	202	458
1580926528.5	72	11a3	203	459
1580926528.506	72	11a3	204	460
1580926528.509	72	11a3	205	461
1580926528.515	72	11a3	206	462
1580926528.522	72	11a3	207	463
1580926528.524	72	11a3	208	464
1580926528.531	72	11a3	209	465
1580926528.536	72	11a3	210	466
1580926528.54	72	11a3	211	467
1580926528.545	72	11a3	212	468
1580926528.551	72	11a3	213	469
1580926528.554	72	11a3	214	470
1580926528.56	72	11a3	215	471
1580926528.567	72	11a3	216	472
1580926528.569	72	11a3	217	473
1580926528.576	72	11a3	218	474
1580926528.582	72	11a3	219	475
1580926528.585	72	11a3	220	476
1580926528.592	72	11a3	221	477
1580926528.605	72	11a3	222	478
1580926528.609	72	11a3	223	479
1580926528.609	72	11a3	224	480
1580926528.616	72	11a3	225	481
1580926528.619	72	11a3	226	482
1580926528.621	72	11a3	227	483
1580926528.627	72	11a3	228	484
1580926528.629	72	11a3	229	485
1580926528.637	72	11a3	230	486
1580926528.641	72	11a3	231	487
1580926528.645	72	11a3	232	488
1580926528.65	72	11a3	233	489
1580926528.656	72	11a3	234	490
1580926528.659	72	11a3	235	491
1580926528.665	72	11a3	236	492
1580926528.672	72	11a3	237	493
1580926528.674	72	11a3	238	494
1580926528.681	72	11a3	239	495
1580926528.686	72	11a3	240	496
1580926528.69	72	11a3	241	497
1580926528.695	72	11a3	242	498
1580926528.701	72	11a3	243	499
1580926530.221	73	c7b9	144	400
1580926530.222	73	c7b9	145	401
1580926530.228	73	c7b9	146	402
1580926530.235	73	c7b9	147	403
1580926530.237	73	c7b9	148	404
1580926530.243	73	c7b9	149	405
1580926530.25	73	c7b9	150	406
1580926530.251	73	c7b9	151	407
1580926530.257	73	c7b9	152	408
1580926530.264	73	c7b9	153	409
1580926530.266	73	c7b9	154	410
1580926530.273	73	c7b9	155	411
1580926530.279	73	c7b9	156	412
1580926530.282	73	c7b9	157	413
1580926530.288	73	c7b9	158	414
1580926530.295	73	c7b9	159	415
1580926530.296	73	c7b9	160	416
1580926530.312	73	c7b9	161	417
1580926530.316	73	c7b9	162	418
1580926530.317	73	c7b9	163	419
1580926530.32	73	c7b9	164	420
1580926530.328	73	c7b9	165	421
1580926530.33	73	c7b9	166	422
1580926530.335	73	c7b9	167	423
1580926530.34	73	c7b9	168	424
1580926530.341	73	c7b9	169	425
1580926530.356	73	c7b9	170	426
1580926530.361	73	c7b9	171	427
1580926530.361	73	c7b9	172	428
1580926530.368	73	c7b9	173	429
1580926530.371	73	c7b9	174	430
1580926530.372	73	c7b9	175	431
1580926530.378	73	c7b9	176	432
1580926530.384	73	c7b9	177	433
1580926530.387	73	c7b9	178	434
1580926530.393	73	c7b9	179	435
1580926530.4	73	c7b9	180	436
1580926530.401	73	c7b9	181	437
1580926530.408	73	c7b9	182	438
1580926530.417	73	c7b9	183	439
1580926530.417	73	c7b9	184	440
1580926530.423	73	c7b9	185	441
1580926530.429	73	c7b9	186	442
1580926530.432	73	c7b9	187	443
1580926530.437	73	c7b9	188	444
1580926530.445	73	c7b9	189	445
1580926530.446	73	c7b9	190	446
1580926530.452	73	c7b9	191	447
1580926530.459	73	c7b9	192	448
1580926530.461	73	c7b9	193	449
1580926530.468	73	c7b9	194	450
1580926530.474	73	c7b9	195	451
1580926530.477	73	c7b9	196	452
1580926530.482	73	c7b9	197	453
1580926530.49	73	c7b9	198	454
1580926530.491	73	c7b9	199	455
1580926530.498	73	c7b9	200	456
1580926530.505	73	c7b9	201	457
1580926530.506	73	c7b9	202	458
1580926530.513	73	c7b9	203	459
1580926530.52	73	c7b9	204	460
1580926530.521	73	c7b9	205	461
1580926530.528	73	c7b9	206	462
1580926530.534	73	c7b9	207	463
1580926530.537	73	c7b9	208	464
1580926530.543	73	c7b9	209	465
1580926530.55	73	c7b9	210	466
1580926530.551	73	c7b9	211	467
1580926530.558	73	c7b9	212	468
1580926530.565	73	c7b9	213	469
1580926530.566	73	c7b9	214	470
1580926530.573	73	c7b9	215	471
1580926530.579	73	c7b9	216	472
1580926530.582	73	c7b9	217	473
1580926530.588	73	c7b9	218	474
1580926530.595	73	c7b9	219	475
1580926530.604	73	c7b9	220	476
1580926530.608	73	c7b9	221	477
1580926530.612	73	c7b9	222	478
1580926530.615	73	c7b9	223	479
1580926530.619	73	c7b9	224	480
1580926530.624	73	c7b9	225	481
1580926530.626	73	c7b9	226	482
1580926530.632	73	c7b9	227	483
1580926530.639	73	c7b9	228	484
1580926530.641	73	c7b9	229	485
1580926530.648	73	c7b9	230	486
1580926530.655	73	c7b9	231	487
1580926530.656	73	c7b9	232	488
1580926530.662	73	c7b9	233	489
1580926530.669	73	c7b9	234	490
1580926530.671	73	c7b9	235	491
1580926530.678	73	c7b9	236	492
1580926530.684	73	c7b9	237	493
1580926530.687	73	c7b9	238	494
1580926530.693	73	c7b9	239	495
1580926530.7	73	c7b9	240	496
1580926530.701	73	c7b9	241	497
1580926530.707	73	c7b9	242	498
1580926530.714	73	c7b9	243	499
1580926532.225	74	13a6	144	400
1580926532.227	74	13a6	145	401
1580926532.234	74	13a6	146	402
1580926532.242	74	13a6	147	403
1580926532.243	74	13a6	148	404
1580926532.249	74	13a6	149	405
1580926532.256	74	13a6	150	406
1580926532.257	74	13a6	151	407
1580926532.265	74	13a6	152	408
1580926532.269	74	13a6	153	409
1580926532.273	74	13a6	154	410
1580926532.278	74	13a6	155	411
1580926532.285	74	13a6	156	412
1580926532.287	74	13a6	157	413
1580926532.294	74	13a6	158	414
1580926532.301	74	13a6	159	415
1580926532.303	74	13a6	160	416
1580926532.309	74	13a6	161	417
1580926532.315	74	13a6	162	418
1580926532.318	74	13a6	163	419
1580926532.323	74	13a6	164	420
1580926532.33	74	13a6	165	421
